100   10   1000                     
0                           
0.007   0.001   0.025   0.034   0.008553 0.2265  0.002446 0.007   0.154   0.01038
2   6   4   0.153   0.1788   0.2045            
2   6   8   0.1799   0.2035   0.2271            
2   6   8   0.583   0.6308   0.6785            
2   6   8   0.8112   0.8645   0.9178            
2   6   8   0.8619   0.9025   0.9431            
2   6   8   0.8619   0.9025   0.9431            
2   6   8   0.741   0.8075   0.874            
2   7   4   0.0236   0.0285   0.0334            
2   7   2   0.0206   0.0255   0.0304            
2   7   8   0.153   0.1788   0.2045            
2   7   4   0.1799   0.2035   0.2271            
2   7   8   0.1619   0.187   0.2121            
2   7   8   0.5655   0.6163   0.667            
2   7   8   0.583   0.6308   0.6785            
2   7   8   0.6578   0.6888   0.7197            
2   7   8   0.6578   0.6888   0.7197            
2   7   8   0.8112   0.8645   0.9178            
2   8   2   0.0206   0.0255   0.0304            
2   8   3   0.153   0.1788   0.2045            
2   8   3   0.1301   0.1568   0.1834            
2   8   3   0.1619   0.187   0.2121            
2   8   3   0.583   0.6308   0.6785            
2   8   4   0.5655   0.6163   0.667            
2   8   3   0.4742   0.5365   0.5988            
2   8   3   0.6191   0.6598   0.7004            
2   8   3   0.8619   0.9025   0.9431            
2   8   3   0.8619   0.9025   0.9431            
2   9   8   0.0206   0.0255   0.0304            
2   9   1   0.1301   0.1568   0.1834            
2   9   1   0.1619   0.187   0.2121            
2   9   1   0.4035   0.4713   0.539            
2   9   1   0.4742   0.5365   0.5988            
2   9   1   0.7639   0.8265   0.8891            
2   9   1   0.8619   0.9025   0.9431            
2   9   1   0.8112   0.8645   0.9178            
2   9   1   0.741   0.8075   0.874            
2   9   1   0.8619   0.9025   0.9431            
2   10   3   0.0206   0.0255   0.0304            
2   10   5   0.0294   0.034   0.0386            
2   10   3   0.0278   0.0325   0.0372            
2   10   3   0.1301   0.1568   0.1834            
2   10   3   0.6191   0.6598   0.7004            
2   10   3   0.583   0.6308   0.6785            
2   10   3   0.4742   0.5365   0.5988            
2   10   3   0.6578   0.6888   0.7197            
2   10   3   0.5655   0.6163   0.667            
2   10   3   0.8619   0.9025   0.9431            
2   11   8   0.1301   0.1568   0.1834            
2   11   8   0.1133   0.1403   0.1672            
2   11   8   0.4267   0.493   0.5593            
2   11   8   0.4035   0.4713   0.539            
2   11   8   0.4742   0.5365   0.5988            
2   11   8   0.7639   0.8265   0.8891            
2   11   8   0.8112   0.8645   0.9178            
2   11   8   0.8619   0.9025   0.9431            
2   11   8   0.8619   0.9025   0.9431            
2   11   8   0.741   0.8075   0.874            
2   12   6   0.0206   0.0255   0.0304            
2   12   5   0.0236   0.0285   0.0334            
2   12   9   0.0278   0.0325   0.0372            
2   12   10   0.0294   0.034   0.0386            
2   12   6   0.1799   0.2035   0.2271            
2   12   9   0.5655   0.6163   0.667            
2   12   6   0.583   0.6308   0.6785            
2   12   6   0.6191   0.6598   0.7004            
2   12   6   0.8619   0.9025   0.9431            
2   12   6   0.8619   0.9025   0.9431            
2   13   4   0.0236   0.0285   0.0334            
2   13   4   0.1133   0.1403   0.1672            
2   13   4   0.1619   0.187   0.2121            
2   13   9   0.153   0.1788   0.2045            
2   13   4   0.4742   0.5365   0.5988            
2   13   4   0.5655   0.6163   0.667            
2   13   4   0.583   0.6308   0.6785            
2   13   4   0.8112   0.8645   0.9178            
2   13   4   0.8619   0.9025   0.9431            
2   13   4   0.8619   0.9025   0.9431            
2   14   7   0.0206   0.0255   0.0304            
2   14   7   0.0294   0.034   0.0386            
2   14   7   0.0278   0.0325   0.0372            
2   14   4   0.0236   0.0285   0.0334            
2   14   9   0.1799   0.2035   0.2271            
2   14   9   0.2495   0.2613   0.273            
2   14   9   0.5655   0.6163   0.667            
2   14   6   0.6191   0.6598   0.7004            
2   14   6   0.583   0.6308   0.6785            
2   14   7   0.8619   0.9025   0.9431            
2   15   2   0.0206   0.0255   0.0304            
2   15   5   0.0236   0.0285   0.0334            
2   15   5   0.0327   0.037   0.0413            
2   15   5   0.1619   0.187   0.2121            
2   15   5   0.4035   0.4713   0.539            
2   15   5   0.583   0.6308   0.6785            
2   15   5   0.6191   0.6598   0.7004            
2   15   5   0.8619   0.9025   0.9431            
2   15   5   0.8619   0.9025   0.9431            
2   15   5   0.741   0.8075   0.874            
2   16   8   0.1301   0.1568   0.1834            
2   16   8   0.1133   0.1403   0.1672            
2   16   8   0.4267   0.493   0.5593            
2   16   8   0.4035   0.4713   0.539            
2   16   8   0.4742   0.5365   0.5988            
2   16   8   0.7639   0.8265   0.8891            
2   16   8   0.8112   0.8645   0.9178            
2   16   8   0.8619   0.9025   0.9431            
2   16   8   0.8619   0.9025   0.9431            
2   16   8   0.741   0.8075   0.874            
2   17   2   0.0206   0.0255   0.0304            
2   17   7   0.0294   0.034   0.0386            
2   17   6   0.0236   0.0285   0.0334            
2   17   6   0.0327   0.037   0.0413            
2   17   5   0.153   0.1788   0.2045            
2   17   6   0.2211   0.2393   0.2574            
2   17   4   0.5655   0.6163   0.667            
2   17   6   0.6191   0.6598   0.7004            
2   17   6   0.8619   0.9025   0.9431            
2   17   6   0.8619   0.9025   0.9431            
2   18   7   0.0236   0.0285   0.0334            
2   18   1   0.0206   0.0255   0.0304            
2   18   1   0.1619   0.187   0.2121            
2   18   1   0.153   0.1788   0.2045            
2   18   1   0.4742   0.5365   0.5988            
2   18   1   0.8112   0.8645   0.9178            
2   18   1   0.7639   0.8265   0.8891            
2   18   1   0.741   0.8075   0.874            
2   18   1   0.8619   0.9025   0.9431            
2   18   1   0.8619   0.9025   0.9431            
2   19   10   0.0206   0.0255   0.0304            
2   19   2   0.0236   0.0285   0.0334            
2   19   9   0.1619   0.187   0.2121            
2   19   9   0.153   0.1788   0.2045            
2   19   2   0.1799   0.2035   0.2271            
2   19   9   0.5655   0.6163   0.667            
2   19   9   0.583   0.6308   0.6785            
2   19   9   0.6191   0.6598   0.7004            
2   19   9   0.6578   0.6888   0.7197            
2   19   9   0.6578   0.6888   0.7197            
2   20   8   0.0206   0.0255   0.0304            
2   20   2   0.0236   0.0285   0.0334            
2   20   5   0.0327   0.037   0.0413            
2   20   1   0.0294   0.034   0.0386            
2   20   3   0.0278   0.0325   0.0372            
2   20   3   0.2211   0.2393   0.2574            
2   20   1   0.2348   0.2503   0.2657            
2   20   7   0.5655   0.6163   0.667            
2   20   1   0.6578   0.6888   0.7197            
2   20   1   0.8619   0.9025   0.9431            
2   21   5   0.0236   0.0285   0.0334            
2   21   1   0.0206   0.0255   0.0304            
2   21   1   0.0278   0.0325   0.0372            
2   21   3   0.0294   0.034   0.0386            
2   21   1   0.1799   0.2035   0.2271            
2   21   1   0.583   0.6308   0.6785            
2   21   1   0.8112   0.8645   0.9178            
2   21   1   0.8619   0.9025   0.9431            
2   21   1   0.8619   0.9025   0.9431            
2   21   1   0.741   0.8075   0.874            
2   22   2   0.0206   0.0255   0.0304            
2   22   8   0.0236   0.0285   0.0334            
2   22   10   0.0327   0.037   0.0413            
2   22   9   0.153   0.1788   0.2045            
2   22   9   0.1619   0.187   0.2121            
2   22   9   0.5655   0.6163   0.667            
2   22   9   0.583   0.6308   0.6785            
2   22   9   0.6191   0.6598   0.7004            
2   22   9   0.6578   0.6888   0.7197            
2   22   9   0.8619   0.9025   0.9431            
2   23   9   0.0206   0.0255   0.0304            
2   23   4   0.0236   0.0285   0.0334            
2   23   9   0.153   0.1788   0.2045            
2   23   9   0.1619   0.187   0.2121            
2   23   9   0.1799   0.2035   0.2271            
2   23   9   0.5655   0.6163   0.667            
2   23   9   0.583   0.6308   0.6785            
2   23   9   0.6191   0.6598   0.7004            
2   23   9   0.6578   0.6888   0.7197            
2   23   9   0.8619   0.9025   0.9431            
2   24   10   0.0206   0.0255   0.0304            
2   24   5   0.0294   0.034   0.0386            
2   24   5   0.1301   0.1568   0.1834            
2   24   8   0.1799   0.2035   0.2271            
2   24   5   0.4035   0.4713   0.539            
2   24   10   0.583   0.6308   0.6785            
2   24   10   0.6191   0.6598   0.7004            
2   24   10   0.741   0.8075   0.874            
2   24   10   0.8619   0.9025   0.9431            
2   24   10   0.8619   0.9025   0.9431            
2   25   4   0.0236   0.0285   0.0334            
2   25   4   0.1133   0.1403   0.1672            
2   25   8   0.153   0.1788   0.2045            
2   25   4   0.1619   0.187   0.2121            
2   25   4   0.1799   0.2035   0.2271            
2   25   4   0.5655   0.6163   0.667            
2   25   4   0.583   0.6308   0.6785            
2   25   4   0.8112   0.8645   0.9178            
2   25   4   0.8619   0.9025   0.9431            
2   25   4   0.8619   0.9025   0.9431            
2   26   3   0.0206   0.0255   0.0304            
2   26   3   0.1301   0.1568   0.1834            
2   26   4   0.153   0.1788   0.2045            
2   26   3   0.1619   0.187   0.2121            
2   26   3   0.583   0.6308   0.6785            
2   26   3   0.8112   0.8645   0.9178            
2   26   3   0.8619   0.9025   0.9431            
2   26   3   0.6213   0.703   0.7847            
2   26   3   0.741   0.8075   0.874            
2   26   3   0.8619   0.9025   0.9431            
2   27   7   0.0206   0.0255   0.0304            
2   27   7   0.0236   0.0285   0.0334            
2   27   7   0.153   0.1788   0.2045            
2   27   7   0.1619   0.187   0.2121            
2   27   7   0.583   0.6308   0.6785            
2   27   7   0.6191   0.6598   0.7004            
2   27   7   0.4742   0.5365   0.5988            
2   27   7   0.741   0.8075   0.874            
2   27   7   0.8619   0.9025   0.9431            
2   27   7   0.8619   0.9025   0.9431            
2   28   8   0.0206   0.0255   0.0304            
2   28   3   0.1301   0.1568   0.1834            
2   28   4   0.153   0.1788   0.2045            
2   28   8   0.1619   0.187   0.2121            
2   28   3   0.583   0.6308   0.6785            
2   28   3   0.6191   0.6598   0.7004            
2   28   3   0.6578   0.6888   0.7197            
2   28   3   0.6213   0.703   0.7847            
2   28   3   0.741   0.8075   0.874            
2   28   3   0.8619   0.9025   0.9431            
2   29   8   0.0206   0.0255   0.0304            
2   29   1   0.0236   0.0285   0.0334            
2   29   1   0.1619   0.187   0.2121            
2   29   1   0.4035   0.4713   0.539            
2   29   1   0.4742   0.5365   0.5988            
2   29   1   0.8619   0.9025   0.9431            
2   29   1   0.7639   0.8265   0.8891            
2   29   1   0.8112   0.8645   0.9178            
2   29   1   0.741   0.8075   0.874            
2   29   1   0.8619   0.9025   0.9431            
2   30   3   0.0236   0.0285   0.0334            
2   30   2   0.1133   0.1403   0.1672            
2   30   4   0.153   0.1788   0.2045            
2   30   2   0.1619   0.187   0.2121            
2   30   3   0.583   0.6308   0.6785            
2   30   3   0.6191   0.6598   0.7004            
2   30   3   0.6213   0.703   0.7847            
2   30   3   0.8619   0.9025   0.9431            
2   30   3   0.741   0.8075   0.874            
2   30   3   0.8619   0.9025   0.9431            
2   31   2   0.0206   0.0255   0.0304            
2   31   2   0.0236   0.0285   0.0334            
2   31   2   0.1619   0.187   0.2121            
2   31   2   0.6213   0.703   0.7847            
2   31   2   0.5287   0.6175   0.7063            
2   31   2   0.741   0.8075   0.874            
2   31   2   0.7639   0.8265   0.8891            
2   31   2   0.8619   0.9025   0.9431            
2   31   2   0.8112   0.8645   0.9178            
2   31   2   0.8619   0.9025   0.9431            
2   32   10   0.0206   0.0255   0.0304            
2   32   5   0.0294   0.034   0.0386            
2   32   5   0.0236   0.0285   0.0334            
2   32   8   0.1799   0.2035   0.2271            
2   32   5   0.4035   0.4713   0.539            
2   32   10   0.583   0.6308   0.6785            
2   32   10   0.6191   0.6598   0.7004            
2   32   10   0.741   0.8075   0.874            
2   32   10   0.8619   0.9025   0.9431            
2   32   10   0.8619   0.9025   0.9431            
2   33   2   0.0206   0.0255   0.0304            
2   33   2   0.0236   0.0285   0.0334            
2   33   3   0.1619   0.187   0.2121            
2   33   2   0.1799   0.2035   0.2271            
2   33   9   0.153   0.1788   0.2045            
2   33   9   0.2348   0.2503   0.2657            
2   33   9   0.2211   0.2393   0.2574            
2   33   4   0.2145   0.2338   0.253            
2   33   9   0.2495   0.2613   0.273            
2   33   9   0.8619   0.9025   0.9431            
2   34   10   0.0206   0.0255   0.0304            
2   34   5   0.0236   0.0285   0.0334            
2   34   5   0.0327   0.037   0.0413            
2   34   5   0.0294   0.034   0.0386            
2   34   5   0.4035   0.4713   0.539            
2   34   5   0.583   0.6308   0.6785            
2   34   5   0.6191   0.6598   0.7004            
2   34   5   0.8619   0.9025   0.9431            
2   34   5   0.8619   0.9025   0.9431            
2   34   5   0.741   0.8075   0.874            
2   35   8   0.0206   0.0255   0.0304            
2   35   5   0.0236   0.0285   0.0334            
2   35   5   0.1619   0.187   0.2121            
2   35   10   0.1799   0.2035   0.2271            
2   35   5   0.4035   0.4713   0.539            
2   35   10   0.583   0.6308   0.6785            
2   35   10   0.6191   0.6598   0.7004            
2   35   10   0.6578   0.6888   0.7197            
2   35   10   0.741   0.8075   0.874            
2   35   10   0.8619   0.9025   0.9431            
2   36   7   0.0206   0.0255   0.0304            
2   36   7   0.0236   0.0285   0.0334            
2   36   7   0.0278   0.0325   0.0372            
2   36   7   0.1619   0.187   0.2121            
2   36   7   0.4742   0.5365   0.5988            
2   36   7   0.583   0.6308   0.6785            
2   36   7   0.6191   0.6598   0.7004            
2   36   7   0.5655   0.6163   0.667            
2   36   7   0.8619   0.9025   0.9431            
2   36   7   0.8619   0.9025   0.9431            
2   37   2   0.0236   0.0285   0.0334            
2   37   2   0.0206   0.0255   0.0304            
2   37   2   0.1619   0.187   0.2121            
2   37   2   0.4742   0.5365   0.5988            
2   37   2   0.5287   0.6175   0.7063            
2   37   2   0.741   0.8075   0.874            
2   37   2   0.8619   0.9025   0.9431            
2   37   2   0.7639   0.8265   0.8891            
2   37   2   0.8112   0.8645   0.9178            
2   37   2   0.8619   0.9025   0.9431            
2   38   10   0.0206   0.0255   0.0304            
2   38   3   0.0278   0.0325   0.0372            
2   38   5   0.0236   0.0285   0.0334            
2   38   3   0.0294   0.034   0.0386            
2   38   5   0.0327   0.037   0.0413            
2   38   8   0.2211   0.2393   0.2574            
2   38   9   0.2348   0.2503   0.2657            
2   38   8   0.2495   0.2613   0.273            
2   38   10   0.5655   0.6163   0.667            
2   38   9   0.6578   0.6888   0.7197            
2   39   2   0.0206   0.0255   0.0304            
2   39   2   0.0236   0.0285   0.0334            
2   39   8   0.1619   0.187   0.2121            
2   39   8   0.1799   0.2035   0.2271            
2   39   8   0.4035   0.4713   0.539            
2   39   8   0.7639   0.8265   0.8891            
2   39   8   0.8619   0.9025   0.9431            
2   39   8   0.8112   0.8645   0.9178            
2   39   8   0.8619   0.9025   0.9431            
2   39   8   0.741   0.8075   0.874            
2   40   1   0.0236   0.0285   0.0334            
2   40   1   0.0206   0.0255   0.0304            
2   40   1   0.0294   0.034   0.0386            
2   40   1   0.153   0.1788   0.2045            
2   40   1   0.4742   0.5365   0.5988            
2   40   1   0.7639   0.8265   0.8891            
2   40   1   0.8619   0.9025   0.9431            
2   40   1   0.8112   0.8645   0.9178            
2   40   1   0.741   0.8075   0.874            
2   40   1   0.8619   0.9025   0.9431            
2   41   7   0.0206   0.0255   0.0304            
2   41   7   0.0236   0.0285   0.0334            
2   41   2   0.0327   0.037   0.0413            
2   41   2   0.0294   0.034   0.0386            
2   41   9   0.153   0.1788   0.2045            
2   41   6   0.583   0.6308   0.6785            
2   41   7   0.5655   0.6163   0.667            
2   41   6   0.6191   0.6598   0.7004            
2   41   1   0.6578   0.6888   0.7197            
2   41   7   0.6578   0.6888   0.7197            
2   42   5   0.0236   0.0285   0.0334            
2   42   8   0.0206   0.0255   0.0304            
2   42   8   0.1619   0.187   0.2121            
2   42   8   0.4035   0.4713   0.539            
2   42   8   0.4742   0.5365   0.5988            
2   42   8   0.583   0.6308   0.6785            
2   42   8   0.8112   0.8645   0.9178            
2   42   8   0.8619   0.9025   0.9431            
2   42   8   0.8619   0.9025   0.9431            
2   42   8   0.741   0.8075   0.874            
2   43   10   0.0206   0.0255   0.0304            
2   43   5   0.0236   0.0285   0.0334            
2   43   10   0.0327   0.037   0.0413            
2   43   10   0.1619   0.187   0.2121            
2   43   10   0.153   0.1788   0.2045            
2   43   10   0.583   0.6308   0.6785            
2   43   10   0.6191   0.6598   0.7004            
2   43   10   0.8619   0.9025   0.9431            
2   43   10   0.741   0.8075   0.874            
2   43   10   0.8619   0.9025   0.9431            
2   44   10   0.0206   0.0255   0.0304            
2   44   5   0.0236   0.0285   0.0334            
2   44   8   0.0294   0.034   0.0386            
2   44   10   0.1799   0.2035   0.2271            
2   44   10   0.4035   0.4713   0.539            
2   44   10   0.583   0.6308   0.6785            
2   44   10   0.6191   0.6598   0.7004            
2   44   10   0.8619   0.9025   0.9431            
2   44   10   0.741   0.8075   0.874            
2   44   10   0.8619   0.9025   0.9431            
2   45   8   0.1301   0.1568   0.1834            
2   45   8   0.1133   0.1403   0.1672            
2   45   8   0.4267   0.493   0.5593            
2   45   8   0.4035   0.4713   0.539            
2   45   8   0.4742   0.5365   0.5988            
2   45   8   0.7639   0.8265   0.8891            
2   45   8   0.8619   0.9025   0.9431            
2   45   8   0.8112   0.8645   0.9178            
2   45   8   0.8619   0.9025   0.9431            
2   45   8   0.741   0.8075   0.874            
2   46   7   0.0206   0.0255   0.0304            
2   46   2   0.0236   0.0285   0.0334            
2   46   7   0.0294   0.034   0.0386            
2   46   1   0.0327   0.037   0.0413            
2   46   1   0.4035   0.4713   0.539            
2   46   1   0.8619   0.9025   0.9431            
2   46   1   0.7639   0.8265   0.8891            
2   46   1   0.8619   0.9025   0.9431            
2   46   1   0.8112   0.8645   0.9178            
2   46   1   0.741   0.8075   0.874            
2   47   2   0.0236   0.0285   0.0334            
2   47   2   0.0206   0.0255   0.0304            
2   47   2   0.4267   0.493   0.5593            
2   47   2   0.6213   0.703   0.7847            
2   47   2   0.5287   0.6175   0.7063            
2   47   2   0.8619   0.9025   0.9431            
2   47   2   0.741   0.8075   0.874            
2   47   2   0.7639   0.8265   0.8891            
2   47   2   0.8112   0.8645   0.9178            
2   47   2   0.8619   0.9025   0.9431            
2   48   7   0.0206   0.0255   0.0304            
2   48   5   0.0236   0.0285   0.0334            
2   48   5   0.0294   0.034   0.0386            
2   48   5   0.0327   0.037   0.0413            
2   48   5   0.4035   0.4713   0.539            
2   48   5   0.583   0.6308   0.6785            
2   48   5   0.6191   0.6598   0.7004            
2   48   5   0.8619   0.9025   0.9431            
2   48   5   0.8619   0.9025   0.9431            
2   48   5   0.741   0.8075   0.874            
2   49   7   0.0206   0.0255   0.0304            
2   49   2   0.0236   0.0285   0.0334            
2   49   1   0.1619   0.187   0.2121            
2   49   1   0.1799   0.2035   0.2271            
2   49   1   0.4035   0.4713   0.539            
2   49   1   0.7639   0.8265   0.8891            
2   49   1   0.8619   0.9025   0.9431            
2   49   1   0.8112   0.8645   0.9178            
2   49   1   0.741   0.8075   0.874            
2   49   1   0.8619   0.9025   0.9431            
2   50   3   0.0278   0.0325   0.0372            
2   50   7   0.0206   0.0255   0.0304            
2   50   7   0.1301   0.1568   0.1834            
2   50   7   0.1619   0.187   0.2121            
2   50   7   0.583   0.6308   0.6785            
2   50   7   0.6191   0.6598   0.7004            
2   50   7   0.6213   0.703   0.7847            
2   50   7   0.741   0.8075   0.874            
2   50   7   0.8619   0.9025   0.9431            
2   50   7   0.8619   0.9025   0.9431            
2   51   7   0.0278   0.0325   0.0372            
2   51   7   0.0206   0.0255   0.0304            
2   51   7   0.1301   0.1568   0.1834            
2   51   7   0.1619   0.187   0.2121            
2   51   7   0.583   0.6308   0.6785            
2   51   7   0.6191   0.6598   0.7004            
2   51   7   0.741   0.8075   0.874            
2   51   7   0.6213   0.703   0.7847            
2   51   7   0.8619   0.9025   0.9431            
2   51   7   0.8619   0.9025   0.9431            
2   52   4   0.0206   0.0255   0.0304            
2   52   3   0.0294   0.034   0.0386            
2   52   3   0.0236   0.0285   0.0334            
2   52   1   0.153   0.1788   0.2045            
2   52   3   0.583   0.6308   0.6785            
2   52   4   0.5655   0.6163   0.667            
2   52   3   0.6191   0.6598   0.7004            
2   52   3   0.4742   0.5365   0.5988            
2   52   3   0.8619   0.9025   0.9431            
2   52   3   0.8619   0.9025   0.9431            
2   53   10   0.0206   0.0255   0.0304            
2   53   5   0.0236   0.0285   0.0334            
2   53   5   0.0327   0.037   0.0413            
2   53   5   0.0294   0.034   0.0386            
2   53   5   0.4035   0.4713   0.539            
2   53   5   0.583   0.6308   0.6785            
2   53   5   0.6191   0.6598   0.7004            
2   53   5   0.8619   0.9025   0.9431            
2   53   5   0.8619   0.9025   0.9431            
2   53   5   0.741   0.8075   0.874            
2   54   8   0.1133   0.1403   0.1672            
2   54   8   0.1301   0.1568   0.1834            
2   54   8   0.4035   0.4713   0.539            
2   54   8   0.4267   0.493   0.5593            
2   54   8   0.4742   0.5365   0.5988            
2   54   8   0.7639   0.8265   0.8891            
2   54   8   0.8112   0.8645   0.9178            
2   54   8   0.8619   0.9025   0.9431            
2   54   8   0.8619   0.9025   0.9431            
2   54   8   0.741   0.8075   0.874            
2   55   2   0.0206   0.0255   0.0304            
2   55   2   0.0236   0.0285   0.0334            
2   55   2   0.4267   0.493   0.5593            
2   55   2   0.4742   0.5365   0.5988            
2   55   2   0.5287   0.6175   0.7063            
2   55   2   0.741   0.8075   0.874            
2   55   2   0.7639   0.8265   0.8891            
2   55   2   0.8112   0.8645   0.9178            
2   55   2   0.8619   0.9025   0.9431            
2   55   2   0.8619   0.9025   0.9431            
2   56   4   0.0236   0.0285   0.0334            
2   56   4   0.0206   0.0255   0.0304            
2   56   3   0.0278   0.0325   0.0372            
2   56   4   0.1619   0.187   0.2121            
2   56   4   0.4742   0.5365   0.5988            
2   56   4   0.583   0.6308   0.6785            
2   56   4   0.5655   0.6163   0.667            
2   56   4   0.8112   0.8645   0.9178            
2   56   4   0.8619   0.9025   0.9431            
2   56   4   0.8619   0.9025   0.9431            
2   57   1   0.0206   0.0255   0.0304            
2   57   1   0.1301   0.1568   0.1834            
2   57   1   0.1619   0.187   0.2121            
2   57   1   0.4035   0.4713   0.539            
2   57   1   0.4742   0.5365   0.5988            
2   57   1   0.7639   0.8265   0.8891            
2   57   1   0.8112   0.8645   0.9178            
2   57   1   0.8619   0.9025   0.9431            
2   57   1   0.8619   0.9025   0.9431            
2   57   1   0.741   0.8075   0.874            
2   58   4   0.0236   0.0285   0.0334            
2   58   2   0.0206   0.0255   0.0304            
2   58   2   0.0294   0.034   0.0386            
2   58   4   0.153   0.1788   0.2045            
2   58   3   0.583   0.6308   0.6785            
2   58   3   0.6191   0.6598   0.7004            
2   58   3   0.4742   0.5365   0.5988            
2   58   3   0.6578   0.6888   0.7197            
2   58   3   0.741   0.8075   0.874            
2   58   3   0.8619   0.9025   0.9431            
2   59   10   0.0206   0.0255   0.0304            
2   59   5   0.0294   0.034   0.0386            
2   59   5   0.0236   0.0285   0.0334            
2   59   10   0.0327   0.037   0.0413            
2   59   10   0.4035   0.4713   0.539            
2   59   10   0.583   0.6308   0.6785            
2   59   10   0.6191   0.6598   0.7004            
2   59   5   0.6578   0.6888   0.7197            
2   59   5   0.5655   0.6163   0.667            
2   59   5   0.8619   0.9025   0.9431            
2   60   4   0.0236   0.0285   0.0334            
2   60   4   0.0206   0.0255   0.0304            
2   60   3   0.0278   0.0325   0.0372            
2   60   6   0.1619   0.187   0.2121            
2   60   4   0.1799   0.2035   0.2271            
2   60   9   0.5655   0.6163   0.667            
2   60   6   0.583   0.6308   0.6785            
2   60   6   0.6191   0.6598   0.7004            
2   60   6   0.8619   0.9025   0.9431            
2   60   6   0.8619   0.9025   0.9431            
2   61   10   0.0206   0.0255   0.0304            
2   61   5   0.0236   0.0285   0.0334            
2   61   10   0.0327   0.037   0.0413            
2   61   5   0.0278   0.0325   0.0372            
2   61   7   0.0294   0.034   0.0386            
2   61   10   0.2211   0.2393   0.2574            
2   61   3   0.6191   0.6598   0.7004            
2   61   4   0.5655   0.6163   0.667            
2   61   3   0.6578   0.6888   0.7197            
2   61   3   0.8619   0.9025   0.9431            
2   62   10   0.0206   0.0255   0.0304            
2   62   2   0.0236   0.0285   0.0334            
2   62   2   0.1619   0.187   0.2121            
2   62   2   0.4035   0.4713   0.539            
2   62   2   0.4742   0.5365   0.5988            
2   62   2   0.7639   0.8265   0.8891            
2   62   2   0.8112   0.8645   0.9178            
2   62   2   0.8619   0.9025   0.9431            
2   62   2   0.741   0.8075   0.874            
2   62   2   0.8619   0.9025   0.9431            
2   63   10   0.0206   0.0255   0.0304            
2   63   6   0.0236   0.0285   0.0334            
2   63   6   0.0294   0.034   0.0386            
2   63   9   0.153   0.1788   0.2045            
2   63   6   0.1799   0.2035   0.2271            
2   63   9   0.5655   0.6163   0.667            
2   63   6   0.583   0.6308   0.6785            
2   63   6   0.8112   0.8645   0.9178            
2   63   6   0.8619   0.9025   0.9431            
2   63   6   0.8619   0.9025   0.9431            
2   64   4   0.0236   0.0285   0.0334            
2   64   7   0.0278   0.0325   0.0372            
2   64   7   0.0294   0.034   0.0386            
2   64   7   0.0327   0.037   0.0413            
2   64   3   0.0206   0.0255   0.0304            
2   64   6   0.2211   0.2393   0.2574            
2   64   7   0.2348   0.2503   0.2657            
2   64   9   0.2145   0.2338   0.253            
2   64   9   0.6578   0.6888   0.7197            
2   64   6   0.6578   0.6888   0.7197            
2   65   10   0.0206   0.0255   0.0304            
2   65   2   0.0236   0.0285   0.0334            
2   65   5   0.0327   0.037   0.0413            
